transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,merchant,counterparty_name,description,channel,transactions_count,avg_amount_customer,high_amount_flag
14232,414,2026-01-19 18:59:26.224208,2577.0,USD,Russia,transfer,Perez-Anderson,Tina Peterson,Hotel animal one lose term.,mobile,27,3299.6192592592593,0
14233,147,2025-11-19 06:03:26.224208,5066.07,USD,Kazakhstan,withdrawal,Martinez-Freeman,Melinda Watson,City approach available skin.,mobile,37,2238.8356756756757,0
14234,806,2025-11-09 16:32:26.224208,133.78,USD,Kazakhstan,transfer,King LLC,Cole Braun,Would site myself own television.,mobile,30,2930.5293333333334,0
14235,736,2025-12-26 15:48:26.224208,286.29,USD,Germany,withdrawal,"Williams, Allen and Snyder",Norma West,Leg forget tell seven as.,online,27,1630.0603703703705,0
14236,5,2026-03-02 04:25:26.224208,3501.21,USD,Turkey,transfer,Guzman-Salazar,Alexander Bullock,Scientist others catch.,branch,34,1938.9576470588236,0
14237,770,2026-03-17 06:52:26.224208,1272.82,USD,Ukraine,withdrawal,Perez Group,Matthew Bryant,Anyone school goal deep score.,branch,31,4100.214516129032,0
14238,610,2025-10-07 22:00:26.224208,44774.82,USD,Turkey,withdrawal,Wilson Inc,Karen Clark,Station message range president moment treatment then.,online,31,5537.15129032258,1
14239,617,2026-02-09 23:45:26.224208,3796.76,USD,UAE,payment,Martinez Ltd,Jonathan Castillo,This apply door.,online,29,2503.8724137931035,0
14240,532,2025-10-13 14:16:26.224208,927.87,USD,UK,transfer,"Singh, Perez and Proctor",Brooke Morales,Six throw along read back.,branch,23,1574.752608695652,0
14241,697,2026-01-01 16:55:26.224208,1278.65,USD,Turkey,transfer,Thompson-Young,Stephen Johnson,Far growth firm.,branch,33,3324.7124242424243,0
14242,973,2025-10-20 12:06:26.224208,448.22,USD,UK,payment,"Garcia, Stafford and Hawkins",Brian Craig,Pattern vote yourself style walk lead them.,branch,27,1659.601851851852,0
14243,682,2025-11-20 06:56:26.224208,3761.71,USD,Czech Republic,transfer,Flowers-Mahoney,Colin Lee,Company develop about leg.,online,18,2306.2983333333336,0
14244,880,2026-02-27 11:27:26.224208,795.87,USD,USA,withdrawal,"Glass, Cox and Kennedy",Julia Willis,Room behavior style.,mobile,27,4504.335925925926,0
14245,189,2025-10-18 04:33:26.224208,3116.24,USD,Czech Republic,payment,"Walker, Smith and Parks",Julie Wright,Enough season why.,branch,26,3167.5465384615386,0
14246,924,2025-11-24 12:19:26.224208,2307.02,USD,Ukraine,withdrawal,"Avila, Werner and Moore",Maria Sanchez,Arrive near memory resource run.,branch,32,2429.955,0
14247,578,2025-12-11 02:37:26.224208,3827.86,USD,Belarus,transfer,Ward Group,Zachary Griffin,Or than soon.,online,42,2040.6183333333333,0
14248,357,2025-11-15 21:39:26.224208,1533.57,USD,UK,payment,Wang Ltd,Nicholas Brown,Short leave form draw.,mobile,23,2800.5765217391304,0
14249,721,2026-01-15 15:08:26.224208,10522.94,USD,Turkey,payment,Walls LLC,Andrew Singh,See police whom machine.,online,22,4297.244090909091,1
14250,584,2026-02-11 17:00:26.224208,2080.3,USD,UK,withdrawal,Williams Ltd,Ashley Peterson,Especially Mrs item be once yes.,mobile,40,3408.1987500000005,0
14251,286,2026-03-04 10:39:26.224208,2292.77,USD,Ukraine,withdrawal,King-Bell,Douglas Wallace,Right action cultural make save including.,online,35,10054.887142857144,0
14252,264,2025-11-14 17:47:26.224208,4055.39,USD,Germany,withdrawal,Dawson-Gonzales,Ryan Joyce,Nor fact sister development.,online,32,2289.6821875,0
14253,56,2025-11-13 10:28:26.224208,1370.83,USD,Germany,withdrawal,"Elliott, Harris and Williams",Rebecca Hill,Window use reality practice.,mobile,29,3148.331724137931,0
14254,372,2025-11-01 17:24:26.224208,629.48,USD,Germany,transfer,"Payne, Perry and Simpson",Brittany Stewart,Page total reach attorney.,mobile,36,3067.6347222222225,0
14255,538,2026-01-15 09:35:26.224208,1657.41,USD,Poland,withdrawal,Rodriguez Group,John Ball,Small state individual wrong.,mobile,26,1838.2780769230772,0
14256,273,2026-01-18 09:15:26.224208,79.51,USD,Lithuania,withdrawal,"Peterson, Torres and Stephens",Jonathan Robertson,Own every six company.,online,37,2305.322702702703,0
14257,643,2026-02-02 07:02:26.224208,720.25,USD,Lithuania,withdrawal,"Andrews, Acosta and Green",Benjamin Peters,Prove another place hear kid they.,online,28,1841.2575,0
14258,39,2025-09-30 20:05:26.224208,2712.32,USD,Germany,withdrawal,Diaz PLC,Kelly Horton,Impact at himself similar piece. ÐºÑÐ¸Ð¿ÑÐ°,branch,26,2395.478076923077,0
14259,33,2025-11-13 20:21:26.224208,188.3,USD,Turkey,withdrawal,Jones PLC,Jessica Gardner,City wall police.,online,36,1804.3838888888888,0
14260,327,2025-10-05 22:32:26.224208,2729.3,USD,UAE,transfer,Church-Harris,Mr. Robert Solomon,Page air forward staff.,online,32,1874.2471875,0
14261,725,2025-12-09 16:18:26.224208,3312.01,USD,Ukraine,transfer,Huffman-Smith,Peter Wallace,Your miss especially.,online,40,2103.2802500000003,0
14262,925,2025-11-20 17:09:26.224208,863.59,USD,Russia,payment,"Padilla, Williams and Wilkinson",Eric White,Black guess look kind also available.,mobile,34,2789.980882352941,0
14263,646,2026-03-21 18:43:26.224208,4949.96,USD,Russia,withdrawal,Fernandez Inc,Laura Patterson,World spring message get perhaps.,online,30,2002.983,0
14264,639,2025-10-14 06:59:26.224208,26.66,USD,Germany,withdrawal,"Boone, Johnson and Barrett",Darrell Carson,Second hundred talk understand.,branch,33,1526.5360606060606,0
14265,972,2025-10-31 18:15:26.224208,1715.36,USD,Kazakhstan,transfer,Jefferson Ltd,Cory Braun,Trip reason say.,mobile,26,4803.965,0
14266,421,2025-11-18 02:50:26.224208,6656.9,USD,USA,withdrawal,"Molina, Cooper and Walker",Marcia Farmer,Talk scientist character already. crypto,branch,32,3068.8621875,0
14267,221,2025-10-09 21:17:26.224208,17315.85,USD,UAE,transfer,"Macdonald, Torres and Horn",Sean Cruz,See feeling window bed.,mobile,30,1807.4526666666666,1
14268,232,2025-09-23 20:41:26.224208,531.25,USD,UK,transfer,Campbell Group,Paul Thompson,Someone new data group.,online,33,2336.4603030303033,0
14269,309,2026-01-15 09:43:26.224208,574.52,USD,USA,transfer,Rivera Inc,Andrea Watson,Expert and worry next kind.,online,30,1784.7693333333334,0
14270,670,2026-03-07 18:03:26.224208,1612.52,USD,Turkey,transfer,"Delgado, Stewart and Logan",Shawn Webb,Myself stage fund case away culture.,online,22,6099.90590909091,0
14271,237,2026-01-07 00:56:26.224208,3467.33,USD,Kazakhstan,transfer,Gregory-King,Robert Williams,Agent style look fast.,online,25,2499.6748,0
14272,336,2025-11-26 02:54:26.224208,546.04,USD,Ukraine,transfer,Kennedy LLC,Emily Howard,Final my final enter.,branch,30,2488.475,0
14273,700,2026-01-23 03:29:26.224208,2229.01,USD,Czech Republic,transfer,"Hopkins, Miles and Owen",David Jones,How join each information soldier.,branch,24,2429.522916666667,0
14274,367,2025-11-03 17:41:26.224208,3195.57,USD,UAE,withdrawal,"Combs, Kramer and Walton",Sydney King,Stay game free PM represent through.,mobile,23,1367.114347826087,0
14275,502,2025-09-24 17:44:26.224208,1505.07,USD,UK,transfer,Hansen Group,Shelby Costa,Skill idea require will form investment.,online,30,2133.0783333333334,0
14276,257,2025-09-27 09:24:26.224208,197.57,USD,Poland,transfer,Spencer LLC,Nancy Osborne,While thousand opportunity feeling ability television.,online,35,2460.885142857143,0
14277,31,2025-11-04 10:50:26.224208,1191.57,USD,Kazakhstan,transfer,Newton-Anderson,Vincent Reid,Including hair professor.,branch,34,2104.042941176471,0
14278,897,2025-12-07 15:49:26.224208,1552.0,USD,Kazakhstan,transfer,"Welch, Evans and Macias",Robert Patterson,National education close.,online,28,5172.220357142857,0
14279,828,2025-11-01 12:12:26.224208,848.74,USD,Germany,transfer,"Graham, Rosales and Williams",Jason Woods,Movement hope first.,mobile,28,1927.3514285714284,0
14280,400,2026-02-09 06:00:26.224208,1505.66,USD,Russia,transfer,Dixon-English,Wendy Shepherd,Maybe probably create address affect myself.,branch,34,4230.282647058824,0
14281,103,2025-10-01 15:36:26.224208,2054.68,USD,Belarus,payment,Myers PLC,Sheila Lopez,Look entire particular.,mobile,35,3396.380571428572,0
14282,127,2026-02-14 16:51:26.224208,619.96,USD,Turkey,transfer,Brown-Kim,Richard Foster,Wide woman along look city.,mobile,31,1460.165806451613,0
14283,151,2026-01-29 07:21:26.224208,2881.54,USD,Poland,transfer,Grant-Moore,Karen Robles,Responsibility send day.,branch,54,3760.795555555556,0
14284,707,2025-10-29 06:04:26.224208,373.65,USD,Ukraine,payment,Torres PLC,Cameron Mcdonald,Manage defense teacher right piece travel.,online,31,2466.8193548387094,0
14285,203,2025-12-10 16:22:26.224208,1239.47,USD,Poland,withdrawal,Campbell-Mccullough,Deanna Ferguson,Somebody determine treatment boy.,online,30,4854.122,0
14286,703,2026-01-01 08:31:26.224208,2079.32,USD,Kazakhstan,withdrawal,Tucker PLC,Michael King PhD,Such than line value.,branch,38,2104.431842105263,0
14287,207,2026-02-01 21:40:26.224208,262.77,USD,USA,transfer,Taylor-Gilbert,Antonio Riley,Reflect education maybe participant how.,branch,24,3086.5220833333333,0
14288,218,2025-11-24 12:30:26.224208,1877.17,USD,Turkey,withdrawal,Cole-Sullivan,Corey Grant,Author probably less prepare I wide.,branch,26,2584.3623076923077,0
14289,358,2025-10-16 06:04:26.224208,734.94,USD,Poland,payment,"Holder, Curtis and Walker",Claire Washington,Gas thought window degree.,branch,29,1804.1831034482757,0
14290,456,2025-11-22 16:39:26.224208,835.91,USD,Poland,transfer,Smith-Hart,Billy Novak,Very appear send.,online,23,6245.679130434783,0
14291,98,2026-02-02 08:36:26.224208,217.38,USD,Ukraine,transfer,"Graham, Small and Castro",Kathryn Montes,Free interview data table hotel.,branch,30,4535.591666666666,0
14292,98,2025-12-29 06:06:26.224208,5372.6,USD,UK,withdrawal,Kelly Group,Eric Mendoza,Sense specific between.,branch,30,4535.591666666666,0
14293,960,2026-03-18 13:24:26.224208,1797.65,USD,Lithuania,payment,Davis-Saunders,Mrs. Christina Chandler,Decade more growth ahead.,mobile,37,1944.1324324324328,0
14294,86,2025-12-23 14:29:26.224208,768.19,USD,Poland,withdrawal,"Saunders, Collins and Hodges",Alexander Bell,Serve company book news car this impact.,online,31,2324.9625806451613,0
14295,758,2025-10-08 21:29:26.224208,929.72,USD,UAE,transfer,"Moore, Newman and Mcclain",Kevin Stevens,Newspaper president too toward magazine area.,mobile,34,2657.194411764706,0
14296,70,2026-01-03 17:16:26.224208,165.68,USD,Ukraine,transfer,Herring LLC,Sean Smith,Night city clear be away man.,online,28,2513.1467857142857,0
14297,779,2025-11-13 02:53:26.224208,3076.21,USD,Belarus,withdrawal,Cameron-Dixon,Bethany Campbell,Person market popular similar.,online,20,1781.475,0
14298,352,2025-10-04 03:11:26.224208,2317.79,USD,Belarus,withdrawal,Jordan Group,Shelby Carrillo,Finally laugh popular analysis choice even.,branch,40,1980.539,0
14299,303,2025-10-18 17:06:26.224208,1624.66,USD,Poland,payment,"Gregory, Townsend and Spencer",Gabriel Ford,Possible entire space charge.,mobile,36,2458.0833333333335,0
14300,472,2026-02-22 23:35:26.224208,1677.1,USD,Czech Republic,transfer,"Little, Sosa and Ruiz",Dana Wilcox,Next government to say. loan return,mobile,32,2132.17125,0
14301,719,2026-03-10 18:57:26.224208,3851.53,USD,USA,transfer,"Avila, Keith and Wright",Elizabeth Andrews,Build purpose quality win especially democratic.,mobile,27,2202.969259259259,0
14302,818,2026-02-26 02:15:26.224208,298.66,USD,Turkey,transfer,Waller PLC,Kristi Johnson,Account kid society control product.,branch,32,1735.175625,0
14303,784,2026-01-31 07:27:26.224208,1775.85,USD,UK,withdrawal,Taylor-Martinez,Jason Perkins,Occur action weight this style some none.,online,18,2009.858888888889,0
14304,101,2025-12-24 03:34:26.224208,979.79,USD,Kazakhstan,withdrawal,Sharp and Sons,Amy Erickson,Focus grow build camera color any.,branch,24,6237.2825,0
14305,705,2025-11-17 21:24:26.224208,2912.57,USD,USA,payment,"Bullock, Price and Wood",Valerie Cox,News same ground everything.,mobile,26,2650.131538461538,0
14306,728,2025-12-19 16:33:26.224208,4869.89,USD,Ukraine,transfer,"Powell, Jennings and Stevens",John Boyd,Ready top claim would.,branch,23,2287.812608695652,0
14307,20,2025-09-30 12:49:26.224208,5078.43,USD,Czech Republic,withdrawal,"Jones, Lawson and Rivas",Kathryn Alexander,Community financial song physical hour industry.,branch,40,3180.69925,0
14308,201,2026-02-22 13:38:26.224208,873.04,USD,Ukraine,payment,"Foster, Fowler and Ross",Fred Young,Voice sing assume eat.,mobile,27,3758.4074074074074,0
14309,425,2026-01-07 17:02:26.224208,61.45,USD,USA,transfer,"Forbes, Lewis and Werner",John Mccarthy,Happy into question market training.,mobile,34,3811.876764705882,0
14310,299,2025-10-16 05:24:26.224208,853.15,USD,UAE,payment,Hammond-Hartman,Michael Cummings,Computer huge late hot section participant.,mobile,33,2039.0115151515154,0
14311,325,2025-10-03 23:22:26.224208,4996.44,USD,USA,withdrawal,Yoder-Mahoney,Kristine Moore,Ball lawyer stock.,mobile,33,2144.5748484848486,0
14312,3,2025-11-23 23:29:26.224208,166.36,USD,Belarus,withdrawal,Lopez-Owens,Tyler Brown,Dinner watch treat training.,online,29,1891.7265517241378,0
14313,496,2026-02-22 19:07:26.224208,15976.4,USD,Turkey,withdrawal,Brown Group,Sandra Williams,Foreign likely certainly yeah far example.,mobile,26,2252.0492307692307,1
14314,48,2025-11-24 11:33:26.224208,2185.94,USD,Ukraine,withdrawal,"Torres, Haley and Delacruz",Shannon Estrada,Fund hospital performance.,mobile,37,4328.811891891892,0
14315,513,2026-02-19 03:30:26.224208,5682.29,USD,Turkey,withdrawal,"Nixon, Johnson and Heath",Justin Miller,Family very expert though.,online,31,3784.3887096774192,0
14316,56,2026-02-03 10:37:26.224208,1852.21,USD,Germany,withdrawal,Hunt PLC,Keith Kirk,Imagine well story movement similar source.,branch,29,3148.331724137931,0
14317,110,2026-03-01 02:00:26.224208,5948.73,USD,Germany,withdrawal,"Hatfield, Jackson and Wood",Nicholas Murphy,Material political program game blue behind about.,branch,29,6079.012758620689,0
14318,39,2026-01-13 13:03:26.224208,1847.77,USD,Russia,payment,Hill-Anderson,Jordan Fox,Your coach city into see country. Ð¾Ð±Ð½Ð°Ð»,branch,26,2395.478076923077,0
14319,938,2026-02-13 08:21:26.224208,2751.43,USD,Ukraine,payment,Vasquez-Jackson,Ashley Arnold,Evening room material color toward rise.,branch,27,4564.4511111111115,0
14320,898,2025-12-17 17:08:26.224208,3713.34,USD,UAE,transfer,Wilson Inc,Arthur Duarte,Growth cup old find often.,online,36,2006.8544444444442,0
14321,620,2025-12-05 02:34:26.224208,5469.45,USD,USA,transfer,Weiss and Sons,Amanda Blair,True lay sense wait style.,mobile,29,3406.7496551724134,0
14322,939,2026-01-04 10:45:26.224208,245.79,USD,UK,payment,Reilly LLC,James Morales,Use special attorney doctor.,mobile,32,2402.3646875,0
14323,574,2025-12-30 00:47:26.224208,14002.16,USD,UK,withdrawal,"Stuart, Wilcox and Suarez",Jacob Mejia,Successful approach will.,branch,25,2584.0948000000003,1
14324,962,2026-01-09 16:22:26.224208,9860.66,USD,UAE,payment,Keller Ltd,Brian Gutierrez,Break next though get process deal. exchange,branch,27,2468.9333333333334,0
14325,165,2026-03-15 12:28:26.224208,7504.56,USD,Turkey,transfer,Humphrey and Sons,Glenda Johnson,Party rise per production score simply.,branch,30,2955.8776666666668,0
14326,613,2026-01-18 13:59:26.224208,1890.27,USD,Poland,payment,Cantrell Ltd,Mikayla Contreras,Light poor it to.,branch,26,8302.621923076922,0
14327,531,2026-02-28 22:46:26.224208,48816.4,USD,Belarus,payment,Graham and Sons,Joseph Stevens,Provide why leader financial include perform.,branch,34,2981.8038235294116,1
14328,494,2025-11-25 21:09:26.224208,262.58,USD,Russia,payment,"Nichols, Evans and Harris",Matthew Hammond,Bill today set up now.,mobile,23,2024.7778260869566,0
14329,809,2026-03-04 16:29:26.224208,933.87,USD,Germany,payment,"Sanchez, Gray and Garza",James Ferguson,Return believe support member peace.,branch,17,3964.288823529412,0
14330,269,2026-01-21 21:29:26.224208,1401.64,USD,UK,payment,White PLC,Amanda White,Particularly work let role pattern across.,branch,28,1746.4446428571428,0
14331,702,2026-02-18 08:04:26.224208,3379.43,USD,Czech Republic,withdrawal,"Beltran, Smith and Washington",Laurie Proctor,Address produce adult challenge according fire cup.,mobile,36,2392.6619444444445,0
14332,558,2026-02-04 04:39:26.224208,3217.6,USD,Czech Republic,transfer,Peters Inc,Brandon Stephens,Provide require weight institution wear.,online,23,4016.661739130435,0
14333,712,2026-01-31 22:32:26.224208,2008.86,USD,Poland,transfer,King-Wells,Lisa Jones,Push forget street.,branch,21,1898.8376190476192,0
14334,479,2025-11-02 09:26:26.224208,696.92,USD,Turkey,payment,Moore-Peterson,Toni Summers,Decade must some.,branch,29,1807.8762068965518,0
14335,974,2026-02-24 07:13:26.224208,896.21,USD,Lithuania,withdrawal,"Vasquez, Morris and Stokes",James Garcia,Assume loss more.,mobile,23,1948.6673913043478,0
14336,591,2025-12-25 07:38:26.224208,962.07,USD,Czech Republic,payment,"Smith, Ho and Garcia",Gary Rivera,Their town peace.,branch,31,2357.456129032258,0
14337,814,2026-01-20 18:23:26.224208,214.58,USD,Poland,payment,"Russell, Olsen and Franklin",Sandra Anderson,Fish high stay develop. ÐºÑÐ¸Ð¿ÑÐ°,branch,34,2108.985,0
14338,460,2026-02-03 20:47:26.224208,471.7,USD,USA,withdrawal,"Murphy, Williams and Miles",Kelly York,Pattern range billion reason company.,branch,30,1922.7766666666669,0
14339,675,2026-01-11 08:33:26.224208,260.98,USD,Kazakhstan,transfer,Meyers-Griffith,Mrs. Victoria Webb,Everybody pick leave work program seven.,branch,44,1701.5395454545455,0
14340,447,2025-12-14 08:42:26.224208,2101.43,USD,Germany,payment,Lowery and Sons,Susan Archer,Among would new style record effort.,online,33,1758.641515151515,0
14341,690,2026-02-04 06:51:26.224208,12418.58,USD,Lithuania,transfer,Hebert-Peterson,Kristin James,Detail series nature treat.,mobile,34,2211.613529411765,1
14342,318,2025-12-24 10:52:26.224208,1091.91,USD,Kazakhstan,withdrawal,Davis LLC,Benjamin Howard,Pm over pretty coach kid condition.,branch,31,1810.1290322580646,0
14343,690,2026-02-01 07:16:26.224208,2338.09,USD,Poland,payment,Griffin Group,Tammy Williams,Conference or federal peace practice.,branch,34,2211.613529411765,0
14344,51,2025-10-08 13:08:26.224208,21958.3,USD,Lithuania,withdrawal,"Poole, Davis and Aguirre",Debra Boyer,Up free nature produce have authority.,online,27,2341.2714814814817,1
14345,772,2026-02-21 07:16:26.224208,1501.4,USD,UK,withdrawal,Roberts Group,Michael Gonzales,Base newspaper century.,branch,39,4375.380256410256,0
14346,28,2025-10-15 08:51:26.224208,2362.44,USD,UK,payment,Ingram-Harrell,Evelyn Carter,Idea play though.,online,33,5361.274848484849,0
14347,860,2026-02-12 08:45:26.224208,1688.82,USD,Russia,transfer,Marshall LLC,Brian Bird,Yes leave sit.,online,31,2174.1164516129033,0
14348,785,2026-02-02 11:02:26.224208,2530.7,USD,Ukraine,withdrawal,Oconnell Ltd,Aimee Hamilton,Certainly poor to radio population.,online,31,2555.3387096774195,0
14349,667,2025-12-22 16:58:26.224208,3127.22,USD,Ukraine,payment,"Jones, Townsend and Ross",Marc Johns,Wide know establish many.,mobile,37,4277.519189189189,0
14350,429,2025-10-21 06:47:26.224208,432.98,USD,Germany,withdrawal,"Ferguson, Johnson and Keith",Joseph Reid,Anything high fact education these.,online,32,1739.254375,0
14351,762,2025-10-07 20:46:26.224208,2891.74,USD,Czech Republic,payment,Mcgrath Group,Shelley Black,Difference force central.,online,32,2917.4646875,0
14352,914,2025-09-26 20:50:26.224208,4845.57,USD,USA,payment,Frazier-Quinn,Charles Wilson,What lawyer president beyond eye fight.,branch,26,2173.7457692307694,0
14353,463,2025-12-29 18:16:26.224208,269.35,USD,Russia,payment,Saunders-Bowen,Brian Cole,Two could quality value. exchange,mobile,32,4498.396875,0
14354,157,2025-12-29 07:04:26.224208,1844.32,USD,Germany,transfer,"Mathis, Thomas and Wheeler",Ashley Robertson,Support guy room.,branch,31,2957.0387096774193,0
14355,421,2026-01-06 09:44:26.224208,945.55,USD,Belarus,withdrawal,Smith-Henry,Daniel Nelson,Nothing chair heavy.,mobile,32,3068.8621875,0
14356,322,2025-11-22 10:31:26.224208,96.3,USD,Poland,payment,Sanders-Jones,Carol Thornton,Involve magazine company.,online,29,2222.09,0
14357,292,2025-11-12 18:11:26.224208,109.2,USD,Kazakhstan,transfer,"Cunningham, Simmons and Williams",Anthony Lewis,Forward treatment choose style.,branch,32,2835.059375,0
14358,577,2025-12-06 11:23:26.224208,65.48,USD,UK,withdrawal,Bryant and Sons,Bradley Rodgers,Fall interesting free the social home pass. Ð¾Ð±Ð½Ð°Ð»,online,31,5340.251290322581,0
14359,223,2026-02-10 01:43:26.224208,3513.96,USD,Belarus,withdrawal,Haas-Miller,Shannon Gregory,Soldier when you page early answer.,branch,37,4861.3094594594595,0
14360,435,2026-01-31 02:49:26.224208,3285.03,USD,Turkey,payment,Bryant and Sons,Tasha Long,Win chance point upon choose head.,mobile,29,2634.131034482759,0
14361,858,2025-11-01 02:43:26.224208,4277.51,USD,Kazakhstan,transfer,"Roberts, Beasley and Weiss",David Atkinson,Raise sport table.,branch,23,2367.4934782608693,0
14362,754,2025-10-16 20:14:26.224208,1348.46,USD,USA,withdrawal,"Kelley, Bryan and Espinoza",Stephanie Smith,Report go pressure matter pressure either. consulting,online,37,3127.2943243243244,0
14363,930,2026-03-01 04:22:26.224208,1454.27,USD,Germany,withdrawal,Lee-Cooper,Matthew Rose,Effort act word great world.,mobile,26,2014.4530769230769,0
14364,970,2025-12-04 19:21:26.224208,4811.19,USD,Poland,payment,Brown-Dawson,Brett Ortega,Message design without.,online,32,5090.5425,0
14365,498,2025-11-11 09:29:26.224208,1809.89,USD,Czech Republic,transfer,Jackson-Roberson,Destiny Mcbride,Week total any political some.,online,30,2834.9526666666666,0
14366,54,2026-01-16 02:03:26.224208,93.43,USD,Russia,payment,Allen-Meza,Maria Foster,Eye condition kind which smile.,mobile,38,2708.055,0
14367,615,2025-12-17 00:54:26.224208,2099.63,USD,Lithuania,transfer,Ware-Hernandez,Susan Moore,Upon trade toward enter.,mobile,34,2083.294117647059,0
14368,282,2025-11-08 09:55:26.224208,4809.56,USD,Russia,transfer,Allen-Simmons,Anthony Clark,Laugh value garden doctor claim night.,online,20,3663.6095,0
14369,397,2025-11-14 09:18:26.224208,50.47,USD,Czech Republic,withdrawal,"Knox, Orozco and Stephens",Jodi Edwards,Put break watch senior center start.,branch,30,3045.858333333333,0
14370,770,2025-09-26 18:25:26.224208,4246.52,USD,Belarus,transfer,"Lewis, Fisher and Gutierrez",Robert Combs,Maybe must community kind model push.,branch,31,4100.214516129032,0
14371,571,2026-01-09 11:45:26.224208,633.53,USD,Russia,transfer,Dominguez-Rosario,Jeffrey Smith,Health century increase test yourself foreign.,mobile,33,2016.7454545454543,0
14372,377,2026-01-09 14:24:26.224208,5026.22,USD,UAE,transfer,Bonilla-Smith,Michelle Thomas,Class kid such.,mobile,23,1714.8313043478263,0
14373,948,2026-01-08 13:10:26.224208,681.46,USD,Belarus,payment,"Hogan, Jones and Marks",Amy Christian,Anyone really daughter hot world.,mobile,30,1515.8383333333334,0
14374,981,2026-03-09 14:04:26.224208,1782.98,USD,Ukraine,transfer,Johnson-Wang,Bruce Harris,Professional party fire film.,mobile,17,1960.0311764705882,0
14375,563,2025-11-28 09:16:26.224208,1691.37,USD,Germany,withdrawal,"Hernandez, Wells and Meyer",Russell Johnson DVM,List sea think certain.,branch,33,3459.043939393939,0
14376,725,2026-02-07 12:53:26.224208,1914.17,USD,Ukraine,payment,Schneider-Mcgrath,Adam Lynch,Heavy experience section two run couple.,mobile,40,2103.2802500000003,0
14377,714,2025-09-25 09:44:26.224208,2169.75,USD,UAE,payment,"Mason, Brown and Allen",Stephanie Dawson,Attorney cover describe record evidence.,mobile,26,8325.163461538461,0
14378,408,2026-02-11 03:41:26.224208,258.19,USD,Belarus,payment,Kramer-Welch,Susan Gutierrez,Economic what here sometimes.,online,34,4219.812647058824,0
14379,186,2025-09-24 07:05:26.224208,478.14,USD,Ukraine,transfer,"Morrison, Smith and Brown",James Rose,Let just fish manager low.,branch,37,6343.371621621622,0
14380,246,2025-11-10 01:30:26.224208,4359.58,USD,Ukraine,withdrawal,Rodriguez Inc,Katherine Yoder,Painting technology much.,mobile,29,2217.7403448275863,0
14381,496,2025-10-13 17:31:26.224208,8379.39,USD,Lithuania,withdrawal,Freeman-Suarez,Dawn Perez,Food note the however later listen.,mobile,26,2252.0492307692307,0
14382,15,2026-01-13 15:13:26.224208,1103.14,USD,Lithuania,withdrawal,"Johnson, Moore and Horne",James Petersen,Feel why form drop catch model. loan return,branch,37,3133.067027027027,0
14383,553,2025-10-22 19:06:26.224208,1646.24,USD,Ukraine,payment,Roberts PLC,Sherri Brown,Training race can media.,mobile,31,2317.7432258064514,0
14384,240,2026-03-13 17:17:26.224208,8156.24,USD,Kazakhstan,transfer,"Nguyen, Jones and Smith",Amy Jenkins,Early lay attention general catch.,online,23,2279.7878260869566,0
14385,432,2025-12-27 15:06:26.224208,1649.66,USD,Germany,payment,"Fitzgerald, Garcia and Marshall",Laura Allen,Light fire and win.,branch,32,3519.268125,0
14386,713,2026-03-10 06:39:26.224208,356.75,USD,Russia,transfer,Nichols-Lopez,Molly Roberts,Which light interview rather shoulder north.,branch,22,1558.6804545454545,0
14387,431,2025-12-28 16:53:26.224208,125.41,USD,UK,withdrawal,Mcneil PLC,Kelli Ross,Guy sit Mrs another government.,branch,24,1108.0720833333332,0
14388,862,2026-01-08 15:00:26.224208,181.34,USD,Ukraine,payment,Sexton-Carter,Amy Davidson PhD,Detail either score collection.,branch,34,4591.314705882353,0
14389,229,2026-02-17 10:03:26.224208,95.52,USD,UK,payment,Bennett PLC,Daniel Tyler,Sure chance manager until everything.,branch,37,3415.7094594594596,0
14390,421,2026-01-09 18:55:26.224208,311.91,USD,UK,transfer,Caldwell LLC,Leslie Mack,Draw ever Mr grow recently weight.,branch,32,3068.8621875,0
14391,135,2025-09-25 12:06:26.224208,46.89,USD,Russia,payment,"Diaz, Cunningham and Austin",Jeffery Murphy,Tonight deep world.,branch,34,1862.5938235294116,0
14392,800,2025-10-06 05:54:26.224208,3133.5,USD,UAE,payment,"West, Jackson and Morse",Betty Johns,Car office consumer team sort event.,mobile,29,2595.892068965517,0
14393,635,2025-11-15 10:44:26.224208,1136.87,USD,Belarus,transfer,"Santiago, Brown and Martin",Kimberly Pham,Yet now small nature.,online,31,2356.002903225806,0
14394,950,2025-10-28 12:26:26.224208,665.31,USD,Germany,withdrawal,Rivera LLC,Victor Miranda,Sport power thought common.,mobile,22,1621.9609090909091,0
14395,841,2025-11-13 09:27:26.224208,726.32,USD,Russia,transfer,"Dunlap, Harrington and Mason",Ashley Gonzales,Actually per machine.,online,28,2222.0914285714284,0
14396,438,2026-01-06 08:08:26.224208,2727.19,USD,Kazakhstan,withdrawal,Curry-Morse,Michael Johnson,Challenge situation player relationship.,mobile,27,2324.9325925925928,0
14397,743,2025-12-08 05:43:26.224208,18554.76,USD,Kazakhstan,payment,Reed-Singh,Ashley Henderson,Near federal high statement.,branch,32,2412.495625,1
14398,873,2026-02-16 08:08:26.224208,3132.59,USD,Turkey,withdrawal,Mooney-Vega,Joseph Brock,Everybody when so according cup.,branch,30,4778.189333333333,0
